scene_floor,init_x,init_y,init_z,init_angle
00846-LNg5mXe1BDj_1,6.513233,0.009984016,-4.169316,3.0298804215386816
00847-bCPU9suPUw9_0,5.0517354,-2.519777,-0.93032324,3.9690917393026592
00847-bCPU9suPUw9_1,5.4379535,0.080222845,1.632219,1.0118207861111677
00848-ziup5kvtCCR_0,5.556134,0.021223173,2.9873421,1.8869260867143962
00849-a8BtkwhxdRV_0,0.011167198,-1.8091916,0.48051947,1.8018464592070835
00849-a8BtkwhxdRV_1,0.68760973,1.1908085,1.7163844,3.826601852810806
00850-W7k2QWzBrFY_0,-7.615614,0.05454226,-1.9296728,3.487969730662825
00851-YRUkbU5xsYj_0,-4.5353394,-2.8908265,-0.2613632,0.4044325896866871
00851-YRUkbU5xsYj_1,-4.0148525,0.10917354,5.8689294,3.8880302627765104
00851-YRUkbU5xsYj_2,-5.173416,3.5091736,0.19590211,6.062554703881047
00852-T6nG3E2Uui9_1,-0.69531363,0.008689165,-5.5800776,3.0205731356598764
00853-5cdEh9F2hJL_0,2.5233655,0.01840344,0.3603441,3.523774308097165
00854-SiKqEZx7Ejt_0,3.7455485,-1.2576578,-3.6002371,2.543229677508104
00854-SiKqEZx7Ejt_1,2.214911,1.9423423,12.558775,1.9040988061860624
00855-c5eTyR3Rxyh_0,6.0534515,-0.25254187,-2.8405852,4.851570653235857
00855-c5eTyR3Rxyh_1,6.2777224,-0.086896315,-3.55595,4.754865937602046
00856-FnSn2KSrALj_0,4.074717,0.107608035,-1.6177673,6.222762622039339
00857-L53DsRRk4Ch_0,1.522206,0.061117366,0.6604498,3.6374593833057967
00858-cYkrGrCg2kB_0,7.288953,-2.9964547,4.092227,4.727688635182822
00858-cYkrGrCg2kB_1,7.436992,0.2035451,-0.28631848,5.2094244394894105
00859-3t8DB4Uzvkt_0,7.508449,-0.04343307,-11.335782,1.9898394572942657
00859-3t8DB4Uzvkt_1,7.508449,-0.04343307,-11.335782,2.499652337351975
00859-3t8DB4Uzvkt_2,1.2664498,2.756567,3.0246987,4.215460870313596
00860-RJaJt8UjXav_0,3.221987,0.13196006,-4.638191,4.016680231611262
00861-GLAQ4DNUx5U_0,-6.3804393,-1.5928867,4.406638,1.778714823256995
00861-GLAQ4DNUx5U_1,-7.9638166,1.2071133,0.16437751,2.667062242215037
00862-LT9Jq6dN3Ea_0,-10.660493,-3.0939717,3.7574785,5.442708458633117
00862-LT9Jq6dN3Ea_1,-2.4474936,0.10602832,2.8766708,3.4987485465023993
00862-LT9Jq6dN3Ea_2,-4.9724913,3.3060281,2.8822145,3.6839145818922394
00863-b28CWbpQvor_0,-11.396481,0.15163875,18.38539,1.193797121760466
00864-QHhQZWdMpGJ_0,-9.2984295,-2.48824,2.3148584,4.807608033887908
00864-QHhQZWdMpGJ_1,-7.042385,0.1117599,0.04689406,4.5205754344650835
00865-fsQtJ8t3nTf_0,-4.669194,0.048789695,-3.0793295,4.011078021082424
00866-XNeHsjL6nBB_0,-2.639334,0.039130405,4.99327,0.28816332604022027
00866-XNeHsjL6nBB_1,-1.4173212,3.4391305,9.201697,5.150958722827906
00867-uLz9jNga3kC_0,2.5879145,-2.645273,3.922389,3.1706364519346777
00868-vd3HHTEpmyA_0,-0.6426732,0.038851023,2.5756412,2.1430854341462697
00869-MHPLjHsuG27_0,-0.25447527,-1.413941,7.4902706,5.436978244369302
00870-AYpsNQsWncn_0,-3.7911294,-2.4725568,1.8041658,4.288733292765477
00870-AYpsNQsWncn_1,-9.168837,0.43634838,3.61031,5.014192345565469
00870-AYpsNQsWncn_2,-2.779265,3.274759,3.381241,2.333218757606546
00871-VBzV5z6i1WS_0,6.224324,0.046541885,-4.7775216,0.19188013864918563
00872-F7EAMsdDASd_0,2.4977295,-1.4922559,-3.2545972,3.8841728027880214
00873-bxsVRursffK_0,-5.036356,-2.9753249,-2.165864,0.33943454604236817
00874-uSKXQ5fFg6u_0,0.06254938,0.007733181,3.7255733,0.2921040778407111
00874-uSKXQ5fFg6u_1,0.06254938,0.007733181,3.7255733,0.3205040953513101
00875-66seV3BWPoX_0,-6.838977,-3.1361134,-3.543208,4.49615728745272
00876-mv2HUxq3B53_0,2.2401626,0.050354525,5.163183,2.281130887892389
00877-4ok3usBNeis_0,0.63180035,-0.5355252,4.6270556,5.473131472131573
00877-4ok3usBNeis_1,5.3398275,2.0644748,3.3362005,5.473859708557711
00878-XB4GS9ShBRE_0,-0.4522679,0.19612908,-0.2499533,0.27273737906420853
00879-7Ukhou1GxYi_0,0.50216913,0.15116894,-9.793452,0.006178716186461926
00879-7Ukhou1GxYi_1,0.50216913,0.15116894,-9.793452,0.38842531569640454
00880-Nfvxx8J5NCo_0,-7.7608232,0.18085708,-0.6542071,0.7025401355843037
00881-u1bkiGRVyu9_0,-1.7071517,-2.7259047,-5.266204,1.5073627219571528
00881-u1bkiGRVyu9_1,-6.7575088,0.07409525,-4.033652,3.911689287583788
00882-rXXL6twQiWc_0,10.269361,0.05100417,-4.494282,1.6313225956812476
00883-u8ug2rtNARf_0,4.4740987,0.16249123,-5.016175,1.9783959242108087
00884-XMHNu9rRQ1y_0,7.3137674,-3.0802727,-0.8275887,0.75303793419289
00884-XMHNu9rRQ1y_1,-0.44363523,0.119727135,-7.0669127,4.345774121565135
00885-dVW2D7TDctW_0,-0.50457764,-0.0059389323,0.8647865,3.3559315795146745
00885-dVW2D7TDctW_1,-0.50457764,-0.0059389323,0.8647865,3.150201469165352
00886-TPhiubUHKcP_0,1.7570547,0.16253698,-5.4122844,3.6959152134323388
00887-hyFzGGJCSYs_0,11.987663,-3.124069,-2.696568,1.9313498822081945
00888-hDBqLgydy1n_1,0.25475687,-2.9858055,-0.63769305,1.2391873096782102
00889-HMkoS756sz6_0,4.5974793,0.17125812,-2.098402,0.4597945184509623
00890-6s7QHgap2fW_0,1.72005,0.099435836,-3.728296,3.413241561629255
00890-6s7QHgap2fW_1,0.5848402,2.899436,-3.6347103,4.030467373934824
00891-cvZr5TUy5C5_0,-2.1239834,-2.9278362,4.528713,3.586292657630997
00891-cvZr5TUy5C5_1,-1.6179307,0.07216382,1.7596223,4.195587556073138
00891-cvZr5TUy5C5_2,-8.529897,3.072164,6.097624,6.128419938651978
00892-bzCsHPLDztK_0,-4.283883,-0.01771462,5.1431932,5.454206975436014
00892-bzCsHPLDztK_1,1.8270109,2.5822854,3.9420733,5.7436963339089235
00893-yZME6UR9dUN_0,-9.161071,-3.0308259,-2.3729906,5.615590385086168
00893-yZME6UR9dUN_1,-2.213728,0.15830564,-2.5601387,4.311756239796011
00894-HY1NcmCgn3n_0,6.036859,0.095812425,0.37671444,0.47561830663253907
00895-auFeVz9Go4m_0,4.566064,-3.1982737,0.89184844,5.566238567243551
00895-auFeVz9Go4m_1,0.39474648,0.20172644,1.3228095,0.10707611814380136
00896-5hGmubEE6ZF_0,7.572452,0.10841484,-0.96169543,3.8923628164260737
00897-LEFTm3JecaC_0,-1.0925398,0.1337657,0.4259328,2.044524210023315
00897-LEFTm3JecaC_1,-3.885715,2.7337658,1.6892884,0.8129978867280393
00898-8CRYizAb6yd_0,-0.02039057,0.10939093,1.2685413,2.189473983006695
00899-58NLZxWBSpk_0,2.6420038,-2.573415,-0.9277109,5.007998220548622
00899-58NLZxWBSpk_1,-4.411166,0.026584864,-1.8034968,4.312795121988514
00899-58NLZxWBSpk_2,-4.903245,2.8265848,-1.5298117,3.9257969025475457

